#Pdb,P1,P2,Pk,Temperature,More
1CHO_IR14_IR15,EFG,I,6.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1CHO_IR12_IR15,EFG,I,7.681936665037238,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1CHO_IR12_IK14_IR15,EFG,I,5.447331783887806,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1CHO_IR12_IP14_IR15,EFG,I,4.764471553092451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1CHO_IS11_IR12_IP14_IR15,EFG,I,5.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IP12_ID14_IM16_IS23_IS27_IS40_IR46,E,I,6.910094888560602,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IP12_IK13_ID14_IV18_IN46,E,I,5.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IP12_IK13_ID14_IV18_IS27_IN46,E,I,4.903089986991944,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IG5_IQ8_IS9_IP12_IQ13_ID14_IV16_IF18_IS27_IA37_ID38,E,I,7.913640169325252,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IH6_IV10_IS12_IM16_IS23_IS27_ID31,E,I,10.279014255846262,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV10_IS12_IP13_IM16_IS23_IN27_ID31_IS34_IG46,E,I,3.7644715530924513,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IS23_IN27_ID31_IG46,E,I,10.175874166083451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IS23_IS27_ID38,E,I,10.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_II1_ID5_IV10_IS12_IM16_IS23_IS27_ID38_II44,E,I,10.322393047279506,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IS23_IS27_IA37_ID38,E,I,10.568636235841012,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM16_IQ24_IS27_IS31_ID38,E,I,10.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM16_IQ24_IS27_ID38,E,I,9.71669877129645,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM16_ID38,E,I,10.230622673923861,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IR8_ID10_IM16_ID38,E,I,6.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM16_IR29_ID38,E,I,10.59176003468815,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IG5_IM13_IM16_ID38,E,I,10.707743928643524,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM13_IM16_ID38,E,I,10.707743928643524,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV13_IM16_ID27_ID38,E,I,7.114073660198569,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV13_IM16_ID38,E,I,8.785156151952302,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IR12_IM13_IM16_ID38,E,I,8.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IG5_IM13_IM16_ID38_IE50,E,I,11.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IN2_IG5_IM13_IM16_ID38_IE50,E,I,11.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_ID15_IM16_IS23_IS27_ID38,E,I,6.623423042943488,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IS23_IS27_ID31_ID38_IN44,E,I,10.47755576649368,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IS23_IS27_ID31_ID38,E,I,10.447331783887806,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IS23_IS27_ID31_IF36_ID38_IS44,E,I,10.504455662453552,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV10_IS12_IM16_IS23_IQ24_IS27_IE29_ID38,E,I,9.504455662453552,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13,E,I,10.910094888560602,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IN44_IT50,E,I,11.146301788223825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IS23_IA27,E,I,9.61261017366127,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID10_IA27,E,I,6.204119982655925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID10_IA27_IS28,E,I,6.2549252084179425,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IA27,E,I,9.555955204081924,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM12_IS13_IV27,E,I,8.322393047279506,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV16_II18,E,I,10.543633966870956,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IS13_IV16_II18,E,I,9.146301788223825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IS23,E,I,10.580044251510243,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IV18_II24_IK38,E,I,11.146301788223825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IG10_IM13_IV18_II24_IK38,E,I,9.772113295386326,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_ID31_IN46,E,I,10.756961951313706,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM8_IM13_IV18,E,I,11.818156412055227,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IG5_IM13_IS15_II18_IT24_IS27_IY47_IP48_IV50,E,I,8.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IT10_IM13,E,I,10.341988603342887,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IS25_ID27,E,I,8.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_II13_ID27,E,I,6.6439741428068775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID10_IA13_ID15,E,I,3.9746941347352296,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IN46_IR47_IQ50,E,I,11.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IR47,E,I,10.76447155309245,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IR47_IE50,E,I,11.204119982655925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IN46,E,I,10.896196279044043,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IH15,E,I,8.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_IQ15,E,I,7.863279432843593,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IM13_ID27,E,I,8.777283528852417,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IL12_IM16_ID27_IS31_ID38_IS44,E,I,7.732828271596986,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM16_IF18_IS23_IS27_ID38,E,I,9.580044251510243,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IG5_IQ8_IS12_IV16_IF18_IS27_ID31_IA37_ID38,E,I,10.531652669587842,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IS12_ID14_IM16_IS23_IS27_ID38_IE49,E,I,9.580044251510243,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IE15_IM16_ID38,E,I,8.431798275933005,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_IM16_IA37_ID38,E,I,11.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IN2_ID5_IV10_IS12_IL14_IM16_IA37_ID38,E,I,11.204119982655925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_ID15_IM16_II24_IH27_IY31_IA37_IH38_IF45,E,I,6.361510743045363,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IQ8_IV10_IM12_IG13_ID14_IM16_IS23_IS27_ID38_IN46,E,I,8.254925208417943,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IH6_ID14_II18_IS23_IS27_ID31_IM37_ID38,E,I,9.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_ID14_IM16_IT24_IS27_ID38_II43,E,I,10.66354026615147,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_IS12_ID14_IM16_IT24_IN27_II31_ID38_II43,E,I,9.230622673923861,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IR8_IV10_ID14_IM16_IS27_ID38_II43_IR50,E,I,10.832682665251824,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IV10_ID14_IM16_IS27_ID38_II43_IR50,E,I,10.707743928643524,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID10_IA13,E,I,6.47755576649368,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IM13_IM16_ID27_ID38,E,I,9.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV27,E,I,9.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID15,E,I,6.518557371497695,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IE12,E,I,8.462180904926726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_ID5_IF13_IM16_ID38,E,I,9.698970004336019,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IS12,E,I,9.924453038607469,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV12,E,I,9.739928612014925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV10,E,I,11.254925208417943,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IV10_IS12,E,I,10.462180904926726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IA12,E,I,9.954677021213342,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IK13,E,I,8.447331783887806,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IA13,E,I,10.146301788223825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IE13,E,I,8.97469413473523,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IQ13,E,I,10.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IR12_IR13,E,I,5.777283528852417,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IR10_IR13,E,I,4.8696662315049934,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1R0R_IR10_IK12_IR13,E,I,3.7235381958267557,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IP11_ID13_IM15_IS22_IS26_IS39_IR45,E,I,8.886056647693163,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IP11_IK12_ID13_IV17_IN45_IR46,E,I,7.204119982655925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IP11_IK12_ID13_IV17_IN45,E,I,7.146301788223826,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IP11_IK12_ID13_IV17_IS26_IN45,E,I,7.041436116778033,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG4_IQ7_IS8_IP11_IQ12_ID13_IV15_IF17_IS26_IA36_ID37,E,I,7.6439741428068775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IH5_IV9_IS11_IM15_IS22_IS26_ID30,E,I,7.806875401645538,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IN26_ID30_IG45,E,I,7.892790030352131,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IS26_ID37,E,I,8.397940008672037,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IS26_ID37_II43,E,I,8.543633966870956,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IS26_IA36_ID37,E,I,8.826813731587725,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM15_IQ23_IS26_IS30_ID37,E,I,9.504455662453552,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM15_IQ23_IS26_ID37,E,I,9.204119982655925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM15_ID37,E,I,10.6903698325741,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IR7_ID9_IM15_ID37,E,I,10.958607314841775,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM15_IR28_ID37,E,I,10.85078088734462,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG4_IM12_IM15_ID37,E,I,10.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM12_IM15_ID37,E,I,10.397940008672037,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV12_IM15_ID26_ID37,E,I,7.79317412396815,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV12_IM15_ID37,E,I,8.522878745280337,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IR11_IM12_IM15_ID37,E,I,9.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG4_IM12_IM15_ID37_IE49,E,I,10.61261017366127,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IN1_IG4_IM12_IM15_ID37_IE49,E,I,10.732828271596986,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_ID14_IM15_IS22_IS26_ID37,E,I,7.175874166083451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IS26_ID30_ID37_IN43,E,I,8.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IS26_ID30_ID37,E,I,8.279014255846262,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IS22_IS26_ID30_IF35_ID37_IS43,E,I,8.322393047279506,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IV9_IS11_IM15_IS22_IQ23_IS26_IE28_ID37,E,I,7.462180904926726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IH5_IL11_IQ12_IQ14_IK15_II17_ID26_IS30_ID37,E,I,5.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IH5_IL11_IQ12_IQ14_IK15_ID26_IS30_ID37,E,I,5.279014255846261,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12,E,I,10.397940008672037,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IN43_IT49,E,I,10.543633966870956,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IS22_IA26,E,I,9.772113295386326,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID9_IA26,E,I,9.954677021213342,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID9_IA26_IS27,E,I,9.146301788223825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IA26,E,I,9.747146969020108,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM11_IS12_IV26,E,I,5.681936665037238,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IV15_II17,E,I,10.623423042943488,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IS12_IV15_II17,E,I,7.462180904926726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IS22,E,I,10.739928612014925,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IV17_II23_IK37,E,I,10.146301788223825,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG9_IM12_IV17_II23_IK37,E,I,8.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_ID30_IN45,E,I,9.943095148663527,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM7_IM12_IV17,E,I,10.6903698325741,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG4_IM12_IS14_II17_IT23_IS26_IY46_IP47_IV49,E,I,8.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IT9_IM12,E,I,10.397940008672037,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IS24_ID26,E,I,9.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_II12_ID26,E,I,6.462180904926726,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID9_IA12_ID14,E,I,6.518557371497695,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IN45_IR46_IQ49,E,I,10.580044251510243,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IR46,E,I,10.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IR46_IE49,E,I,10.832682665251824,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IN45,E,I,10.414539270491499,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IH5_ID14_II24_IS26_ID30_IL36,E,I,6.632644078973981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IH14,E,I,9.71669877129645,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_IQ14,E,I,7.978810700930062,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IM12_ID26,E,I,9.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IL11_IM15_ID26_IS30_ID37_IS43,E,I,7.982966660701219,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG9_IM11_IM12_IR14_IL15_IN26_ID27_IN45_IE49,E,I,4.876148359032914,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM15_IF17_IS22_IS26_ID37,E,I,9.568636235841012,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IG4_IQ7_IS11_IV15_IF17_IS26_ID30_IA36_ID37,E,I,8.414539270491499,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IS11_ID13_IM15_IS22_IS26_ID37_IE48,E,I,7.3223930472795065,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IE14_IM15_ID37,E,I,9.490797477668897,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_IM15_IA36_ID37,E,I,9.643974142806877,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IN1_ID4_IV9_IS11_IL13_IM15_IA36_ID37,E,I,8.812479279163536,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_ID14_IM15_II23_IH26_IY30_IA36_IH37_IF44,E,I,9.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IQ7_IV9_IM11_IG12_ID13_IM15_IS22_IS26_ID37_IN45,E,I,6.47755576649368,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IH5_ID13_II17_IS22_IS26_ID30_IM36_ID37,E,I,9.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_ID13_IM15_IT23_IS26_ID37_II42,E,I,9.869666231504993,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_IS11_ID13_IM15_IT23_IN26_II30_ID37_II42,E,I,7.623423042943488,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IR7_IV9_ID13_IM15_IS26_ID37_II42_IR49,E,I,10.806875401645538,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IV9_ID13_IM15_IS26_ID37_II42_IR49,E,I,9.950781977329818,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID9_IA12,E,I,8.826813731587725,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IP11_IK12_ID26,E,I,5.950781977329818,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IP11_IK12,E,I,6.114073660198569,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IM12_IM15_ID26_ID37,E,I,9.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IV26,E,I,8.602059991327963,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID14,E,I,8.681936665037238,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IE11,E,I,7.47755576649368,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_ID4_IF12_IM15_ID37,E,I,10.175874166083451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IS11,E,I,8.886056647693163,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IV11,E,I,9.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IV9,E,I,11.230622673923861,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IV9_IS11,E,I,9.568636235841012,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IA11,E,I,8.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IA12,E,I,8.580044251510243,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IE12,E,I,6.079354998593212,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IQ12,E,I,8.924453038607469,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IR9_IR12,E,I,6.978810700930062,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IR9_IP11_IR12,E,I,4.47755576649368,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
3SGB_IS8_IR9_IP11_IR12,E,I,4.732828271596986,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV15_IP17_ID19_IM21_IS28_IS32_IS45_IR51,E,I,7.341988603342887,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IG10_IQ13_IS14_IP17_IQ18_ID19_IV21_IF23_IS32_IA42_ID43,E,I,5.361510743045363,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IH11_IV15_IS17_IM21_IS28_IS32_ID36,E,I,9.568636235841012,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IV15_IS17_IP18_IM21_IS28_IN32_ID36_IS39_IG51,E,I,4.379863945026242,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV15_IS17_IM21_IS28_IN32_ID36_IG51,E,I,9.041436116778032,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV15_IS17_IM21_IS28_IS32_ID43,E,I,8.254925208417943,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_II6_ID10_IV15_IS17_IM21_IS28_IS32_ID43_II49,E,I,8.341988603342887,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV15_IS17_IM21_IS28_IS32_IA42_ID43,E,I,8.602059991327963,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IM21_IQ29_IS32_IS36_ID43,E,I,10.114073660198569,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IM21_IQ29_IS32_ID43,E,I,9.732828271596986,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IM21_ID43,E,I,10.341988603342887,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IR13_ID15_IM21_ID43,E,I,9.6903698325741,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IM18_IM21_ID43,E,I,9.175874166083451,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV18_IM21_ID32_ID43,E,I,8.756961951313706,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV18_IM21_ID43,E,I,9.756961951313706,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IR17_IM18_IM21_ID43,E,I,6.3979400086720375,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IG10_IM18_IM21_ID43_IE55,E,I,9.79317412396815,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IN7_IG10_IM18_IM21_ID43_IE55,E,I,9.756961951313706,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV15_IS17_ID20_IM21_IS28_IS32_ID43,E,I,4.301029995663981,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IV15_IS17_IM21_IS28_IS32_ID36_ID43,E,I,9.806875401645538,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IV15_IS17_IM21_IS28_IQ29_IS32_IE34_ID43,E,I,8.361510743045363,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IM18,E,I,8.886056647693163,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID15_IA32,E,I,8.935542010773082,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IA32,E,I,9.580044251510243,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IV21_II23,E,I,10.0,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IM18_IV23_II29_IK43,E,I,8.76447155309245,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IG15_IM18_IV23_II29_IK43,E,I,8.114073660198569,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IM18_ID36_IN51,E,I,10.414539270491499,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID10_IM13_IM18_IV23,E,I,8.59176003468815,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IG10_IM18_IS20_II23_IT29_IS32_IY52_IP53_IV55,E,I,5.663540266151471,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IT15_IM18,E,I,10.87942606879415,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IM18_IS30_ID32,E,I,6.723538195826756,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_II18_ID32,E,I,7.935542010773082,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_ID15_IA18_ID20,E,I,3.3798639450262424,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
1PPF_IM18_IR52,E,I,8.698970004336019,"0    294
1    294
2    294
Name: Temperature, dtype: object",0
